,original,name,price,link,image,contact,ownerName,city,district,unit,standardPrice
10816,cucumber,"A Grade Pan India Fiesta cucumber variety, Carton, Packaging Size: 5 Kg",3000,appleimpex/cucumber.html,https://5.imimg.com/data5/ANDROID/Default/2022/4/XN/KH/TV/6126532/product-jpeg-125x125.jpg,8046060601,Apple Impex,Tiruchirappalli,,Packet,"3,000/Packet"
10817,cucumber,Fresh Cucumber,25,dharsiniexports/organic-vegetable.html,https://5.imimg.com/data5/BP/NF/MY-1600400/fresh-cucumber-125x125.jpg,8048609802,Dharsini Exports,Coimbatore,,Kilogram,25/Kilogram
10818,cucumber,A Grade Fresh Cucumber (Kheera),18,biruaenterprises/,https://5.imimg.com/data5/RH/OL/QG/SELLER-93035610/cucumber-kheera--125x125.jpg,7942544286,Birua Enterprises,Jamshedpur,East Singhbhum,Kg,18/Kg
10819,cucumber,"Green A Grade Fresh Organic Cucumber, Packet, Packaging Size: 1 Kg",70,neumec-exim/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/2/QT/WK/IM/58575982/124-125x125.jpg,7942823265,NEUMEC EXIM PRIVATE LIMITED,Mumbai,,Packet,70/Packet
10820,cucumber,Green A Grade English Cucumber,45,sai-hightech-agro/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/11/KX/RZ/VH/22091398/english-cucumber-125x125.png,7942672903,Sai Hightech Agro,Mumbai,,Kg,45/Kg
10821,cucumber,"A Grade Italian Green Cucumber, Loose, Packaging Size: 10 Kg",25,habeeb-company-secunderabad/fresh-vegetables.html,https://5.imimg.com/data5/ANDROID/Default/2022/6/FU/CS/CZ/85748575/prod-20220623-1116075849133897101978433-jpg-125x125.jpg,8047673620,Habeeb And Company,Secunderabad,Hyderabad,Kg,25/Kg
10822,cucumber,A Grade Green Fresh Organic English Cucumber (Kheera),30,vagadagro-rapar/fresh-vegetables.html,https://5.imimg.com/data5/FI/LV/RO/SELLER-93887291/fresh-organic-english-cucumber-kheera--125x125.jpg,8043855723,VAGAD AGRO SERVICES,Rapar,Kachchh,Kg,30/Kg
10823,cucumber,Organic Fresh Cucumber,92,orga-foods/fresh-vegetable.html,https://5.imimg.com/data5/KR/NW/MY-1735846/fresh-cucumber-125x125.jpg,8046061263,Orga Foods,Coimbatore,,Kilogram,92/Kilogram
10824,cucumber,Yellow-green A Grade Fresh Cucumber- Madras,56,poonaagrocart/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/1/WI/MC/OX/122538668/01-125x125.png,7942797530,Poonaagrocart LLP,Pune,,Kg,56/Kg
10825,cucumber,"Organic Green Cucumber, Loose",30,eshasahajdishaindia/organic-cucumber.html,https://5.imimg.com/data5/SELLER/Default/2022/2/OL/LW/RV/147317048/1-125x125.jpg,8047305109,Esha Sahaj Disha India Private Limited,Sanwer,Indore,Kg,30/Kg
10826,cucumber,Armenian A Grade Fresh Green Cucumber,45,tetmechsfood/fresh-cucumber.html,https://5.imimg.com/data5/SELLER/Default/2023/2/WW/YO/QX/184115684/fresh-cucumber-125x125.jpg,7942817616,Tetmechs Food,Bagicha,Jashpur,Kg,45/Kg
10827,cucumber,"Dark Green A Grade Europian Cucumber, Carton, Packaging Size: 5 Kg",70,tattvafarms/european-cucumber.html,https://5.imimg.com/data5/ANDROID/Default/2021/11/FA/KB/VR/3640922/product-jpeg-125x125.jpg,8046064893,Tattva Farms,Mumbai,,Kg,70/Kg
10828,cucumber,"A Grade Pan India Cucumber Vegetable, Packaging Size: 5 Kg",10,fklickfab/,https://5.imimg.com/data5/SELLER/Default/2022/6/JJ/JY/CS/2211711/images-10--125x125.jpg,8046030441,Fklick Fab Private Limited,New Delhi,,Kg,10/Kg
10829,cucumber,Cucumber Soap Base,170,nakshatrabeauty-herbal-products/soap-base.html,https://5.imimg.com/data5/SELLER/Default/2023/1/ZR/EX/IX/111025755/kukumber-125x125.jpg,8047687904,Nakshatra Beauty & Herbal Products,Nashik,,Kg,170/Kg
10830,cucumber,Hybrid Cucumber Parthenocarpic Beit Alpha only in Bulk,,mughals-group/hybrid-cucumber-seeds.html,https://5.imimg.com/data5/ANDROID/Default/2023/1/VJ/IF/NV/50825450/product-jpeg-125x125.jpg,7942818689,Mughals Group Seeds & Fertilizers Trading Exports,Sangamner,Ahmed Nagar,Kg,
10831,cucumber,Fermented Cucumber in Drums,,goodgreens-india/pickled-cucumber.html,https://4.imimg.com/data4/UD/OL/MY-2594379/fermented-cucumber-125x125.jpg,8048606751,Good Greens India Private Limited,Chennai,,Kilogram(s),
10832,cucumber,"Vallery Green Vellary for Exports, Carton, Packaging Size: 5 Kg",1,krushirjainternational/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2021/4/HH/SL/KS/29495276/vellary-for-exports-125x125.jpg,8047639422,Krushirja International,Navi Mumbai,Thane,Kg,1/Kg
10833,cucumber,Green Fresh Cucumber,45,sf-traders/green-vegetables.html,https://4.imimg.com/data4/IC/VS/MY-7467985/fresh-cucumber-125x125.jpg,8046044407,F A Traders,Hassan,,Kilogram,45/Kilogram
10834,cucumber,European Cucumber,55,tarkari/european-cucumber.html,https://4.imimg.com/data4/WF/BM/MY-2574561/european-cucumber-125x125.jpg,8048609016,Tarkari,Hyderabad,,Kilogram,55/Kilogram
10835,cucumber,White Green Cucumber,24.00,aashirwad-enterprise-kotbar/cucumber.html,https://5.imimg.com/data5/ANDROID/Default/2022/7/YJ/ZO/XW/104866632/1657868358917-jpg-125x125.jpg,8047305418,Aashirwad Enterprise,Kotbar,East Medinipur,Kg,24/Kg
10836,cucumber,Balam Kheera,275,tatvamasmi-consulting-services/,https://5.imimg.com/data5/SELLER/Default/2021/3/PG/WJ/CL/117136284/balam-kheera-125x125.png,8048968375,Tatvamasmi Consulting Services Private Limited,Hapur,,Kg,275/Kg
10837,cucumber,Cucumber European,,waycoolfoodsandproductspvtltd/vegetables.html,https://5.imimg.com/data5/VG/VF/MY-38444318/cucumber-european-125x125.jpg,8046052863,Waycool Foods & Products Private Limited,Chennai,,Kilogram,
10838,cucumber,"Green CUCUMBER F1 HB-FEISTA, Packaging Size: 1000 SEEDS",2000,hyjen-biotech/cucumber-seeds.html,https://5.imimg.com/data5/SELLER/Default/2021/9/NL/EM/ZI/7776465/cucumber-f1-hb-feista-125x125.jpeg,8043817242,Hyjen Biotech,Sas Nagar,,Pack,"2,000/Pack"
10839,cucumber,"A Grade West Bengal Fresh Green Cucumber, Gunny Bag",19,sandhya-enterprise-midnapore/fresh-cucumber.html,https://5.imimg.com/data5/ANDROID/Default/2022/3/PY/JW/HC/96278975/product-jpeg-125x125.jpg,8048272496,Sandhya Enterprise,Midnapore,West Midnapore,Kg,19/Kg
10840,cucumber,"Green,White Fresh Green Cucumber",15,aanvitraders/european-cucumber.html,https://5.imimg.com/data5/ANDROID/Default/2022/4/HW/KT/RH/109128489/product-jpeg-125x125.jpg,8047301799,Aanvi Traders,Nashik,,Kg,15/Kg
10841,cucumber,Chia Tai F1 Hybrid Cucumber - Ninja-179,155,hindustan-seeds-pesticides/,https://5.imimg.com/data5/BV/VK/MY-15039550/chia-tai-f1-hybrid-cucumber-ninja-179-125x125.jpeg,8047683377,Hindustan Seeds & Pesticides,Delhi,,Packet,155/Packet
10842,cucumber,Cucumber,300,neerajtraders/vegetable-and-flower-seed.html,https://3.imimg.com/data3/WE/FH/MY-1593470/cucumber-cucumber-plant-cucumber-seeds-125x125.jpg,8047668314,M/S Neeraj Traders,New Delhi,,Kg,300/Kg
10843,cucumber,A Grade Yellow Cucumber,40,dinlifesystems/european-cucumber.html,https://5.imimg.com/data5/LG/EZ/VF/SELLER-17046373/cucumber-125x125.jpg,"8069033758,993",Dinlife Systems Private Limited,Nashik,,Kg,40/Kg
10844,cucumber,DUE LEO CUCUMBER,,agribuzz/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/12/UW/NV/FU/70135883/dua-leo-cucumber-f1-tn-123-86164353-125x125.jpg,"8068979870,348",Agri Buzz,Bengaluru,,,
10845,cucumber,Cucumber Vegetable,25,marginimpex/,https://5.imimg.com/data5/IOS/Default/2022/6/IN/ZA/UD/48367991/product-jpeg-125x125.png,8048979736,Margin Impex,Madurai,,Kg,25/Kg
10846,cucumber,"Green Cucumber, Packaging Size: 20 Kg",400,slvtraders-hassan/,https://5.imimg.com/data5/ANDROID/Default/2021/6/HO/VX/GK/104750186/prod-20210610-215318228455558898326093-jpg-125x125.jpg,"8066085928,775",Slv Traders,Hassan,,Packet,400/Packet
10847,cucumber,Vellari,18,hanhadi-exim-private-limited/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2021/12/AS/QA/KD/102927928/new-product-125x125.jpeg,"8066085968,246",Hanhadi Exim Private Limited,Malappuram,,Kg,18/Kg
10848,cucumber,Cucumber,,namdhariseeds-ltd-pune/,https://5.imimg.com/data5/SELLER/Default/2023/3/291798043/CN/NO/ZC/13066190/screenshot-2023-03-14-121402-125x125.jpg,7942634812,Namdhari Seeds Pvt. Ltd,Pune,,,
10849,cucumber,Cucumbers,60,anjali-foods-secunderabad/,https://5.imimg.com/data5/NSDMERP/Default/2023/3/292640760/VF/FK/CC/186073167/cucumbers-1678951187446-125x125.jpg,"8069264875,219",Anjali Foods,Secunderabad,Hyderabad,kg,60/kg
10850,cucumber,Green A Grade Fresh Cucumber,25,shrinavneeltraders/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2021/12/MM/QJ/GP/134286407/fresh-tindora-125x125.jpg,7942541265,Shri Navneel Traders,New Delhi,,Kg,25/Kg
10851,cucumber,European Cucumber,25,akil-exports/exotic-vegetables.html,https://5.imimg.com/data5/OU/IY/JJ/SELLER-8473456/european-cucumber-125x125.jpg,8047663057,Akil Exports,Coimbatore,,Kilogram,25/Kilogram
10852,cucumber,"High Quality Cucumber, Packaging Size: 20 Kg",14,mitradingcompany/,https://5.imimg.com/data5/ANDROID/Default/2021/9/TW/PY/TM/55914547/prod-20210908-1743035187632488231229759-jpg-125x125.jpg,8047692511,M.I. Trading Company,Tanda,Ambedkar Nagar,Kg,14/Kg
10853,cucumber,"Stonewall Fresh Cucumber, Packaging Size: 10 Kg",20,rpd-new-enterprises/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/10/FH/ZO/KQ/31925849/cucumber-125x125.jpg,7942636154,Rpd New Enterprises,Hosur,Krishnagiri,Kg,20/Kg
10854,cucumber,"Green Pan India Fresh Cucumber, Carton, 20 Kg",40,sanap-agro-animals/,https://5.imimg.com/data5/KZ/SG/DM/SELLER-8557946/fresh-a-grade-cucumber-125x125.jpg,7942562969,Sanap Agro Animals Pvt.Ltd,Nashik,,Kg,40/Kg
10855,cucumber,Green Cucumber,50,sree-meenakshi-fruits/fresh-vegetables.html,https://5.imimg.com/data5/XH/MP/MY-43969551/green-cucumber-125x125.png,8047662106,Sree Meenakshi Fruits,Vellore,,Kilogram,50/Kilogram
10856,cucumber,"A Grade Maharashtra Fresh Seedless Cucumber, Polybags, Packaging Size: 5 Kg",50,the-indian-organics/,https://5.imimg.com/data5/SELLER/Default/2021/6/ZI/EM/CV/30809354/tio-farms-seedless-cucumbers-125x125.jpg,7942628305,Tio Farmer Producer Company Limited,Malegaon,Nashik,Kg,50/Kg
10857,cucumber,English Cucumber,45,sm-vegetables/exotic-vegetables.html,https://5.imimg.com/data5/ANDROID/Default/2021/2/ZT/TM/QJ/66104455/product-jpeg-125x125.jpg,8047663517,Ootyfresh Exim,Ooty,,Kg,45/Kg
10858,cucumber,"Green A Grade European Cucumber, Carton, Packaging Size: 5 Kg",120,smart-yield/fresh-vegetable.html,https://5.imimg.com/data5/SELLER/Default/2022/3/XZ/NI/WJ/93738639/english-cucumber-125x125.jpg,8047698829,Smart Yield,Mumbai,,Kg,120/Kg
10859,cucumber,"A Grade Utter Pradesh Green Cucumber, Gunny Bag",2,jamui-agro-farm/green-vegetable.html,https://5.imimg.com/data5/VD/PE/VR/SELLER-62292847/green-cucumber-125x125.jpg,8047763412,Jamui Agro Farm,Prayagraj,,Piece,2/Piece
10860,cucumber,Fresh Cucumber,112,karyasiddhi-supplierskolkata/fresh-cucumber.html,https://5.imimg.com/data5/OS/ON/MY-37264496/fresh-cucumber-125x125.jpg,8047680459,Karyasiddhi Suppliers,Kolkata,,Kilogram,112/Kilogram
10861,cucumber,"A Grade Rajasthan Fresh Cucumber, Net Bag, Packaging Size: 20 Kg",30,drbryadavdairy-organicfarmpachar/fresh-vegetable.html,https://5.imimg.com/data5/SELLER/Default/2020/11/DE/BF/OI/50655414/green-cucumber-125x125.jpeg,"8069857320,232",Dr Br Yadav Dairy And Organic Farm Pachar,Jaipur,,Kg,30/Kg
10862,cucumber,"Green Hybrid Seedless Cucumber, Packaging Type: Plastic Packaging, Packaging Size: 10 Gm",600,shree-shyam-agro-agency/hybrid-seeds.html,https://5.imimg.com/data5/SELLER/Default/2021/2/WQ/MG/VK/59886835/seeds-less-cucumber-10-gm-par-pkt-price-600-rupees-only-125x125.jpeg,7942615785,Shree Shyam Agro Agency,Alwar,,Packet,600/Packet
10863,cucumber,"A Grade Punjab Fresh Green Cucumber, Net Bag",22,eknoor-trading-co/,https://5.imimg.com/data5/SELLER/Default/2021/3/WH/MY/CO/31078644/fresh-green-cucumber-125x125.jpg,8046052533,Eknoor Trading Co,Amritsar,,Kg,22/Kg
10864,green-beans,"Fresh Green Beans, A Grade, Packaging Size: 5 Kg",85,kodaifresh/fresh-vegetables.html,https://5.imimg.com/data5/JF/IC/XM/SELLER-110424049/109-125x125.jpg,7942534542,Kodai Fresh Private Limited,Kodaikanal,Dindigul,Kg,85/Kg
10865,green-beans,"French Beans, Is It Organic: Organic",65,unicorn-delhi/exotic-fresh-vegetables.html,https://5.imimg.com/data5/FN/GP/AX/SELLER-78828265/french-beans-125x125.jpg,8045907872,Prajapati Traders,Delhi,,Kilogram,65/Kilogram
10866,green-beans,Freeze Dried Green Bean,1650,hsdlinnovative/freeze-dried-vegetable.html,https://5.imimg.com/data5/NJ/WQ/MY-55659397/green-bean-125x125.jpg,8047634807,HSDL Innovative Private Limited,Surat,,Kilogram,"1,650/Kilogram"
10867,green-beans,"Organic Green Beans, A Grade",40,shri-ganesh-temposervice/organic-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/3/VG/GI/LL/139023626/green-bean-125x125.jpg,8047306558,Shri Ganesh Tempo Service,Pune,,Kg,40/Kg
10868,green-beans,"D'aucy Extra Fine Green Beans, 400g, Tin, Is It Organic: In Organic",225,chenab-impex/canned-vegetable.html,https://5.imimg.com/data5/SELLER/Default/2022/3/SK/MP/SZ/1958821/d-aucy-extra-fine-green-beans-400g-125x125.jpg,8048601178,Chenab Impex Private Limited,Mumbai,,Gram,225/Gram
10869,green-beans,"Green Stick Beans, Packaging Type-Bag",35,behare-exports/green-beans.html,https://5.imimg.com/data5/IF/NQ/LR/SELLER-66008266/green-stick-beans-125x125.jpg,7942555412,Behare Exports Private Limited,Gadchiroli,,Kg,35/Kg
10870,green-beans,"French Green Beans, Net Bag, A Grade",30,habeeb-company-secunderabad/fresh-vegetables.html,https://5.imimg.com/data5/ANDROID/Default/2022/7/VC/OY/AT/85748575/1658496630588-jpg-125x125.jpg,8047673620,Habeeb And Company,Secunderabad,Hyderabad,Kg,30/Kg
10871,green-beans,Organic Green Beans,81,orga-foods/green-beans.html,https://5.imimg.com/data5/DJ/MA/MY-1735846/green-beans-125x125.jpg,8046061263,Orga Foods,Coimbatore,,Kilogram,81/Kilogram
10872,green-beans,"Green Haricot Beans, Loose, A Grade",55,sai-hightech-agro/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2022/11/IQ/GA/LJ/22091398/haricot-beans-125x125.jpg,7942672903,Sai Hightech Agro,Mumbai,,Kg,55/Kg
10873,green-beans,"A Grade Frozen Green Bean, Loose",30,trimurticornsagrofoods/frozen-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/2/QA/EQ/KT/69053184/frozen-beans-125x125.jpeg,7942803466,Trimurti Corns Agro Foods Pvt Ltd,Pune,,Kg,30/Kg
10874,green-beans,"A Grade Bangur 500g Frozen Cut Green Bean, Packet",50,brk-agro-puneindia/frozen-bean.html,https://5.imimg.com/data5/SELLER/Default/2023/1/GT/IG/YM/5868832/whatsapp-image-2023-01-14-at-11-41-37-am-125x125.jpeg,7942623605,BRK AGRO,Pune,,Packet,50/Packet
10875,green-beans,"Grow Best In Well Drained Green Bush Bean, Loose, A Grade",,preethi-distributers-udagamandalam/bush-bean.html,https://5.imimg.com/data5/SELLER/Default/2023/1/MY/OK/MB/131334139/bush-bean-125x125.jpg,7942796259,Preethi Distributers,Udagamandalam,,,
10876,green-beans,"Green French Beans, Plastic Bag, A Grade",22,sf-traders/green-vegetables.html,https://4.imimg.com/data4/CC/XN/MY-7467985/fresh-french-beans-125x125.jpg,8046044407,F A Traders,Hassan,,Kilogram,22/Kilogram
10877,green-beans,"Sifat 1kg France Fresh Green Bean, Packet, Is It Organic: In Organic",100,as-frozen-foods/vegetable-seeds.html,https://5.imimg.com/data5/SELLER/Default/2022/9/DG/QJ/AB/29271760/1kg-france-fresh-green-bean-125x125.jpg,8043893956,A. S. Frozen Foods,Jalandhar,,Kg,100/Kg
10878,green-beans,Fresh Cluster Beans,40,daga-marketing-services/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/3/MQ/TU/SM/77767236/fresh-cluster-beans-125x125.jpg,8047632697,Daga Marketing Services,Agra,,Kilogram,40/Kilogram
10879,green-beans,Bean,110,freshanddirect/vegetables.html,https://4.imimg.com/data4/NV/TP/MY-7941396/bean-125x125.jpg,8046050536,The Middle Man,Kolkata,,Kilogram,110/Kilogram
10880,green-beans,"A Grade Green Cluster Beans, Packaging Size: 5 Kg",20,samse-s-group/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2020/11/RY/QL/GL/4204394/watermelon-125x125.PNG,8046075701,Samse S Group,Mumbai,,Kg,20/Kg
10881,green-beans,Arjun French Bean,,mansoon-seeds/frenchbean-seeds.html,https://5.imimg.com/data5/GK/TJ/MY-2685718/arjun-french-bean-125x125.jpg,8047644760,Mansoon Seeds Private Limited,Pune,,,
10882,green-beans,"Green French Beans, 1 Kg, A Grade",,neumec-exim/fresh-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2023/2/CK/CW/KA/58575982/125-125x125.jpg,7942823265,NEUMEC EXIM PRIVATE LIMITED,Mumbai,,Packet,
10883,green-beans,"Conventional Farming French Beans Papdi, Packaging Size: 5 Kg",,shreeji-mango-farm/,https://5.imimg.com/data5/YA/GQ/JL/SELLER-4057379/papdi-125x125.jpg,8048604341,Shreeji Mango (Farm),Surat,,Kilogram,
10884,green-beans,green cluster,3500,emperor-crystal-export/,https://5.imimg.com/data5/ANDROID/Default/2023/3/UG/JY/IO/136995335/product-jpeg-125x125.jpg,7942788306,Emperor Crystal Export,Khambhat,Anand,Kg,"3,500/Kg"
10885,green-beans,"French Beans, Plastic Bag, Is It Organic: Organic",,vaishvik-foods/frozen-fruits-and-vegetables.html,https://3.imimg.com/data3/MR/LT/MY-696199/french-beans-125x125.jpg,8047625674,Vaishvik Foods Private Limited,Pune,,,
10886,green-beans,Fresh Beans,28,sm-vegetables/,https://5.imimg.com/data5/VZ/ZT/RB/ANDROID-66104455/product-jpeg-125x125.jpg,8047663517,Ootyfresh Exim,Ooty,,Kg,28/Kg
10887,green-beans,Flat Beans,65,sree-meenakshi-fruits/fresh-vegetables.html,https://5.imimg.com/data5/AL/NF/MY-43969551/flat-beans-125x125.png,8047662106,Sree Meenakshi Fruits,Vellore,,Kilogram,65/Kilogram
10888,green-beans,"Fresh Bean, Packaging: Net Bag",14,saagro-exim-co/fresh-vegetable.html,https://5.imimg.com/data5/KV/QC/MY-38213580/fresh-bean-125x125.jpg,8047677805,Sa Agro Exim Company,Pune,,Kilogram,14/Kilogram
10889,green-beans,Green Beans,60,jothiexports/fresh-vegetable.html,https://5.imimg.com/data5/AE/NJ/UJ/SELLER-52718678/green-beans-125x125.jpg,8047784463,Jothi Exports,Coimbatore,,Kilogram,60/Kilogram
10890,green-beans,20 kg & 50 kg French Green Bean,25,akil-exports/fresh-vegetables.html,https://5.imimg.com/data5/LX/EE/OV/SELLER-8473456/green-bean-125x125.png,8047663057,Akil Exports,Coimbatore,,Kilogram,25/Kilogram
10891,green-beans,Cluster Beans Gawar,100,shrinavneeltraders/organic-vegetables.html,https://5.imimg.com/data5/SELLER/Default/2021/12/TA/XW/IC/134286407/cluster-beans-500-g-0-20201118-125x125.jpg,7942541265,Shri Navneel Traders,New Delhi,,Kg,100/Kg
10892,green-beans,"Vajraa IQF Green Beans, A Grade",85,vajraa-impex/,https://5.imimg.com/data5/SELLER/Default/2021/10/CY/BG/AL/4614651/iqf-green-beans-125x125.jpg,8048614681,Vajraa Impex,Visakhapatnam,,Kg,85/Kg
10893,green-beans,Crispy Fried Green Beans,950,rivera-namkins-private-limited/,https://5.imimg.com/data5/SELLER/Default/2021/4/JW/WC/WI/61456011/images-2--125x125.jpg,8047811983,Rivera Namkins Private Limited,Surat,,Kg,950/Kg
10894,green-beans,Green Beans,60,narayantraders-nagpur/green-beans.html,https://4.imimg.com/data4/YK/WY/MY-10716442/fresh-green-beans-125x125.jpg,8047669867,Narayan Traders,Nagpur,,Kilogram,60/Kilogram
10895,green-beans,"Fresh Green Beans, 10kg(Max), A Grade",140,amentpsdelhi/,https://5.imimg.com/data5/SELLER/Default/2020/11/VD/JX/FI/62837735/green-beans-2--125x125.jpg,8047626757,M/S A. M. ENTERPRISES,Delhi,,Kg,140/Kg
10896,green-beans,"Organic Fresh Green Beans, 50 kg, A Grade",50,mugavaistores/,https://5.imimg.com/data5/SELLER/Default/2022/6/RC/YI/EY/142195979/whatsapp-image-2022-06-29-at-1-31-08-pm-125x125.jpeg,8043853478,"Mugavai Stores,vegetable & Fruits",Kanchipuram,,Kg,50/Kg
10897,green-beans,"Flat Green Bean, 10 Kg, A Grade",25,promiseexportingandimporting/green-bean.html,https://5.imimg.com/data5/ANDROID/Default/2021/2/HC/BT/EM/123446511/flat-beans-jpg-125x125.jpg,8047690628,Promise Exporting And Importing,Odaipatti,Dindigul,Kg,25/Kg
10898,green-beans,"Green Beans, Packaging Size: 5-50 Kg, A Grade",60,batchmentelectroandagroprocessing/fresh-vegetables.html,https://5.imimg.com/data5/JX/LJ/VX/SELLER-75562662/green-beans-125x125.jpeg,"8048372562,358",Batchment Electro & Agro Processing Private Limited,Miraj,Sangli,Kilogram,60/Kilogram
10899,green-beans,"Fresh Green Beans, Packaging Size: 25 Kg, Is It Organic: in Organic",22,riyaglobaltraders/fresh-vegetables.html,https://5.imimg.com/data5/FK/JM/GK/SELLER-21113591/fresh-green-beans-125x125.jpg,8047683074,Riya International,Tirunelveli,,Kg,22/Kg
10900,green-beans,"Green Fresh Guar Beans, A Grade",4000,gulabchand-gopinath-co/fresh-guar-beans.html,https://5.imimg.com/data5/SELLER/Default/2021/6/YN/NH/XG/28744052/fresh-guar-beans-125x125.jpeg,8048951859,Gulabchand Gopinath Co.,Jaipur,,Quintal,"4,000/Quintal"
10901,green-beans,Organic Long Beans,38,jgbagrofresh/,https://5.imimg.com/data5/IA/MX/UJ/SELLER-2668166/organic-long-beans-125x125.jpg,8048951646,JGB Agrofresh Private Limited,Kolkata,,Kilogram,38/Kilogram
10902,green-beans,"White Green beans, B Grade, Is It Organic: Organic",29,shideshwara-treders/fresh-beans.html,https://5.imimg.com/data5/ANDROID/Default/2021/10/FB/MB/BI/38639225/product-jpeg-125x125.jpg,"8048372640,213",A N G marchents,Venkatagirikota ,Chittoor,Kg,29/Kg
